뎌러,,,,NP,*,F,뎌러,*,*,*,*,*
뎡게,,,,NP,*,F,뎡게,*,*,*,*,*
도구,,,,NP,*,F,도구,*,*,*,*,*
도구메,,,,NP,*,F,도구메,*,*,*,*,*
도기,,,,NP,*,F,도기,*,*,*,*,*
듬바,,,,NP,*,F,듬바,*,*,*,*,*
렬위,,,,NP,*,F,렬위,*,*,*,*,*
로물,,,,NP,*,T,로물,*,*,*,*,*
로부,,,,NP,*,F,로부,*,*,*,*,*
로생,,,,NP,*,T,로생,*,*,*,*,*
로형,,,,NP,*,T,로형,*,*,*,*,*
만생,,,,NP,*,T,만생,*,*,*,*,*
머,,,,NP,*,F,머,*,*,*,*,*
머서가니,,,,NP,*,F,머서가니,*,*,*,*,*
머석,,,,NP,*,T,머석,*,*,*,*,*
머시기,,,,NP,*,F,머시기,*,*,*,*,*
머시끼,,,,NP,*,F,머시끼,*,*,*,*,*
머시키,,,,NP,*,F,머시키,*,*,*,*,*
머이,,,,NP,*,F,머이,*,*,*,*,*
멋,,,,NP,*,T,멋,*,*,*,*,*
메,,,,NP,*,F,메,*,*,*,*,*
메사가니,,,,NP,*,F,메사가니,*,*,*,*,*
메사니,,,,NP,*,F,메사니,*,*,*,*,*
메세가니,,,,NP,*,F,메세가니,*,*,*,*,*
명공,,,,NP,*,T,명공,*,*,*,*,*
모,,,,NP,*,F,모,*,*,*,*,*
모모,,,,NP,*,F,모모,*,*,*,*,*
모밀,,,,NP,*,T,모밀,*,*,*,*,*
모야수야,,,,NP,*,F,모야수야,*,*,*,*,*
모야모야,,,,NP,*,F,모야모야,*,*,*,*,*
무사,,,,NP,*,F,무사,*,*,*,*,*
무스거,,,,NP,*,F,무스거,*,*,*,*,*
무스것,,,,NP,*,T,무스것,*,*,*,*,*
무스그,,,,NP,*,F,무스그,*,*,*,*,*
무슥,,,,NP,*,T,무슥,*,*,*,*,*
무슨것,,,,NP,*,T,무슨것,*,*,*,*,*
무시거,,,,NP,*,F,무시거,*,*,*,*,*
무시게,,,,NP,*,F,무시게,*,*,*,*,*
무시기,,,,NP,*,F,무시기,*,*,*,*,*
무신거,,,,NP,*,F,무신거,*,*,*,*,*
무어,,,,NP,*,F,무어,*,*,*,*,*
무엇,,,,NP,*,T,무엇,*,*,*,*,*
무웟,,,,NP,*,T,무웟,*,*,*,*,*
뭇,,,,NP,*,T,뭇,*,*,*,*,*
뭐,,,,NP,*,F,뭐,*,*,*,*,*
뭣,,,,NP,*,T,뭣,*,*,*,*,*
므섯,,,,NP,*,T,므섯,*,*,*,*,*
므스,,,,NP,*,F,므스,*,*,*,*,*
므스것,,,,NP,*,T,므스것,*,*,*,*,*
므스게,,,,NP,*,F,므스게,*,*,*,*,*
므슥,,,,NP,*,T,므슥,*,*,*,*,*
므슴,,,,NP,*,T,므슴,*,*,*,*,*
믜신것,,,,NP,*,T,믜신것,*,*,*,*,*
미관,,,,NP,*,T,미관,*,*,*,*,*
미납,,,,NP,*,T,미납,*,*,*,*,*
미시거,,,,NP,*,F,미시거,*,*,*,*,*
미시게,,,,NP,*,F,미시게,*,*,*,*,*
미신,,,,NP,*,T,미신,*,*,*,*,*
미신것,,,,NP,*,T,미신것,*,*,*,*,*
민,,,,NP,*,T,민,*,*,*,*,*
배신,,,,NP,*,T,배신,*,*,*,*,*
번인,,,,NP,*,T,번인,*,*,*,*,*
법우,,,,NP,*,F,법우,*,*,*,*,*
병납,,,,NP,*,T,병납,*,*,*,*,*
복,,,,NP,*,T,복,*,*,*,*,*
본관,,,,NP,*,T,본관,*,*,*,*,*
본원,,,,NP,*,T,본원,*,*,*,*,*
본인,,,,NP,*,T,본인,*,*,*,*,*
본직,,,,NP,*,T,본직,*,*,*,*,*
부공,,,,NP,*,T,부공,*,*,*,*,*
부옹,,,,NP,*,T,부옹,*,*,*,*,*
부제,,,,NP,*,F,부제,*,*,*,*,*
부질,,,,NP,*,T,부질,*,*,*,*,*
불녕,,,,NP,*,T,불녕,*,*,*,*,*
불초,,,,NP,*,F,불초,*,*,*,*,*
불초고,,,,NP,*,F,불초고,*,*,*,*,*
불초남,,,,NP,*,T,불초남,*,*,*,*,*
불초녀,,,,NP,*,F,불초녀,*,*,*,*,*
불초손,,,,NP,*,T,불초손,*,*,*,*,*
불초여식,,,,NP,*,T,불초여식,*,*,*,*,*
불초자,,,,NP,*,F,불초자,*,*,*,*,*
불초녀식,,,,NP,*,T,불초녀식,*,*,*,*,*
불효자,,,,NP,*,F,불효자,*,*,*,*,*
비관,,,,NP,*,T,비관,*,*,*,*,*
비인,,,,NP,*,T,비인,*,*,*,*,*
비자,,,,NP,*,F,비자,*,*,*,*,*
빈도,,,,NP,*,F,빈도,*,*,*,*,*
빈승,,,,NP,*,T,빈승,*,*,*,*,*
사제,,,,NP,*,F,사제,*,*,*,*,*
사형,,,,NP,*,T,사형,*,*,*,*,*
산승,,,,NP,*,T,산승,*,*,*,*,*
생,,,,NP,*,T,생,*,*,*,*,*
소관,,,,NP,*,T,소관,*,*,*,*,*
소녀,,,,NP,*,F,소녀,*,*,*,*,*
소매,,,,NP,*,F,소매,*,*,*,*,*
소맹,,,,NP,*,T,소맹,*,*,*,*,*
소병,,,,NP,*,T,소병,*,*,*,*,*
소복,,,,NP,*,T,소복,*,*,*,*,*
소부,,,,NP,*,F,소부,*,*,*,*,*
소비,,,,NP,*,F,소비,*,*,*,*,*
소사,,,,NP,*,F,소사,*,*,*,*,*
소생,,,,NP,*,T,소생,*,*,*,*,*
소서,,,,NP,*,F,소서,*,*,*,*,*
소손,,,,NP,*,T,소손,*,*,*,*,*
소승,,,,NP,*,T,소승,*,*,*,*,*
소신,,,,NP,*,T,소신,*,*,*,*,*
소인,,,,NP,*,T,소인,*,*,*,*,*
소인네,,,,NP,*,F,소인네,*,*,*,*,*
소자,,,,NP,*,F,소자,*,*,*,*,*
소제,,,,NP,*,F,소제,*,*,*,*,*
소지,,,,NP,*,F,소지,*,*,*,*,*
소직,,,,NP,*,T,소직,*,*,*,*,*
소질,,,,NP,*,T,소질,*,*,*,*,*
소첩,,,,NP,*,T,소첩,*,*,*,*,*
손수,,,,NP,*,F,손수,*,*,*,*,*
손제,,,,NP,*,F,손제,*,*,*,*,*
쇤,,,,NP,*,T,쇤,*,*,*,*,*
쇤네,,,,NP,*,F,쇤네,*,*,*,*,*
수모,,,,NP,*,F,수모,*,*,*,*,*
수모수모,,,,NP,*,F,수모수모,*,*,*,*,*
수하,,,,NP,*,F,수하,*,*,*,*,*
시생,,,,NP,*,T,시생,*,*,*,*,*
식,,,,NP,*,T,식,*,*,*,*,*
신,,,,NP,*,T,신,*,*,*,*,*
신등,,,,NP,*,T,신등,*,*,*,*,*
신첩,,,,NP,*,T,신첩,*,*,*,*,*
씨,,,,NP,*,F,씨,*,*,*,*,*
아등,,,,NP,*,T,아등,*,*,*,*,*
아모,,,,NP,*,F,아모,*,*,*,*,*
아모가이,,,,NP,*,F,아모가이,*,*,*,*,*
아모개,,,,NP,*,F,아모개,*,*,*,*,*
아무,,,,NP,*,F,아무,*,*,*,*,*
아무가이,,,,NP,*,F,아무가이,*,*,*,*,*
아무개,,,,NP,*,F,아무개,*,*,*,*,*
아무아무,,,,NP,*,F,아무아무,*,*,*,*,*
아문개,,,,NP,*,F,아문개,*,*,*,*,*
아므가히,,,,NP,*,F,아므가히,*,*,*,*,*
아배,,,,NP,*,F,아배,*,*,*,*,*
아형,,,,NP,*,T,아형,*,*,*,*,*
암,,,,NP,*,T,암,*,*,*,*,*
애손,,,,NP,*,T,애손,*,*,*,*,*
애자,,,,NP,*,F,애자,*,*,*,*,*
야기,,,,NP,*,F,야기,*,*,*,*,*
야납,,,,NP,*,T,야납,*,*,*,*,*
야생,,,,NP,*,T,야생,*,*,*,*,*
야승,,,,NP,*,T,야승,*,*,*,*,*
어기,,,,NP,*,F,어기,*,*,*,*,*
어느,,,,NP,*,F,어느,*,*,*,*,*
어느메,,,,NP,*,F,어느메,*,*,*,*,*
어느제,,,,NP,*,F,어느제,*,*,*,*,*
어는제,,,,NP,*,F,어는제,*,*,*,*,*
어더메,,,,NP,*,F,어더메,*,*,*,*,*
어데,,,,NP,*,F,어데,*,*,*,*,*
어데메,,,,NP,*,F,어데메,*,*,*,*,*
어두,,,,NP,*,F,어두,*,*,*,*,*
어드,,,,NP,*,F,어드,*,*,*,*,*
어드메,,,,NP,*,F,어드메,*,*,*,*,*
어듸,,,,NP,*,F,어듸,*,*,*,*,*
어디,,,,NP,*,F,어디,*,*,*,*,*
어디메,,,,NP,*,F,어디메,*,*,*,*,*
어이,,,,NP,*,F,어이,*,*,*,*,*
어지,,,,NP,*,F,어지,*,*,*,*,*
어차,,,,NP,*,F,어차,*,*,*,*,*
언데,,,,NP,*,F,언데,*,*,*,*,*
언저게,,,,NP,*,F,언저게,*,*,*,*,*
언제,,,,NP,*,F,언제,*,*,*,*,*
언지,,,,NP,*,F,언지,*,*,*,*,*
여,,,,NP,*,F,여,*,*,*,*,*
여짝,,,,NP,*,T,여짝,*,*,*,*,*
여개,,,,NP,*,F,여개,*,*,*,*,*
여거,,,,NP,*,F,여거,*,*,*,*,*
여게,,,,NP,*,F,여게,*,*,*,*,*
여괴,,,,NP,*,F,여괴,*,*,*,*,*
여구,,,,NP,*,F,여구,*,*,*,*,*
여구메,,,,NP,*,F,여구메,*,*,*,*,*
여기,,,,NP,*,F,여기,*,*,*,*,*
여등,,,,NP,*,T,여등,*,*,*,*,*
여라분,,,,NP,*,T,여라분,*,*,*,*,*
여러분,,,,NP,*,T,여러분,*,*,*,*,*
여배,,,,NP,*,F,여배,*,*,*,*,*
여어,,,,NP,*,F,여어,*,*,*,*,*
역,,,,NP,*,T,역,*,*,*,*,*
열위,,,,NP,*,F,열위,*,*,*,*,*
영거게,,,,NP,*,F,영거게,*,*,*,*,*
영게,,,,NP,*,F,영게,*,*,*,*,*
영그게,,,,NP,*,F,영그게,*,*,*,*,*
예,,,,NP,*,F,예,*,*,*,*,*
오대,,,,NP,*,F,오대,*,*,*,*,*
오데,,,,NP,*,F,오데,*,*,*,*,*
오등,,,,NP,*,T,오등,*,*,*,*,*
오디,,,,NP,*,F,오디,*,*,*,*,*
오배,,,,NP,*,F,오배,*,*,*,*,*
오이,,,,NP,*,F,오이,*,*,*,*,*
오인,,,,NP,*,T,오인,*,*,*,*,*
온제,,,,NP,*,F,온제,*,*,*,*,*
옹,,,,NP,*,T,옹,*,*,*,*,*
왜게,,,,NP,*,F,왜게,*,*,*,*,*
왜기,,,,NP,*,F,왜기,*,*,*,*,*
외기,,,,NP,*,F,외기,*,*,*,*,*
